date,day_name,day_number,day_label,week_type,platform,campaign_id,campaign_name,group_id,group_name,impressions,clicks,spend,conversions,conversion_value,video_views,video_watch_25,video_watch_50,video_watch_75,video_watch_100,engagement_rate,reach,frequency,likes,shares,comments,engagement_count,google_ctr,avg_cpc,quality_score,search_impression_share
2024-01-25,Thursday,4,04 Thursday,Weekday,Facebook,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,76890,278,99.2,8,,51567,,,,,0.0036,62890,1.23,,,,277,,,,
2024-01-11,Thursday,4,04 Thursday,Weekday,Facebook,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,76234,278,101.5,8,,52345,,,,,0.0037,62456,1.22,,,,282,,,,
2024-01-03,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,112345,2123,623.4,62,,82345,61234,41234,31234,21234,,,,4234,1123,212,5569,,,,
2024-01-08,Monday,1,01 Monday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,119234,2234,645.6,64,,85678,63456,42345,32234,22234,,,,4345,1189,223,5757,,,,
2024-01-21,Sunday,7,07 Sunday,Weekend,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,128901,2456,678.9,67,,89234,67234,45234,34234,23456,,,,4567,1234,234,6035,,,,
2024-01-01,Monday,1,01 Monday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,123456,2345,678.9,67,,89234,67234,45234,34234,23456,,,,4567,1234,234,6035,,,,
2024-01-05,Friday,5,05 Friday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,128901,2456,689.5,68,,91234,68234,45789,34567,23678,,,,4678,1267,237,6182,,,,
2024-01-14,Sunday,7,07 Sunday,Weekend,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,128901,2456,689.5,68,,91234,68234,45789,34567,23678,,,,4678,1267,237,6182,,,,
2024-01-13,Saturday,6,06 Saturday,Weekend,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,134567,2567,712.3,71,,95678,71234,48234,36234,24567,,,,4789,1345,245,6379,,,,
2024-01-02,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,134567,2567,712.3,71,,95678,71234,48234,36234,24567,,,,4789,1345,245,6379,,,,
2024-01-15,Monday,1,01 Monday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,142345,2678,734.5,73,,97890,72345,48901,36789,24890,,,,4901,1356,256,6513,,,,
2024-01-20,Saturday,6,06 Saturday,Weekend,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,142345,2678,734.5,73,,97890,72345,48901,36789,24890,,,,4901,1356,256,6513,,,,
2024-01-07,Sunday,7,07 Sunday,Weekend,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,138901,2678,734.5,73,,97890,72345,48901,36789,24890,,,,4901,1356,256,6513,,,,
2024-01-10,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,145678,2789,756.7,76,,101234,74567,50234,37890,25234,,,,5012,1423,267,6702,,,,
2024-01-28,Sunday,7,07 Sunday,Weekend,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,148901,2834,756.7,76,,101234,74567,50234,37890,25234,,,,5012,1423,267,6702,,,,
2024-01-22,Monday,1,01 Monday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,148901,2834,767.5,77,,103456,76234,51234,38567,25789,,,,5123,1456,278,6857,,,,
2024-01-12,Friday,5,05 Friday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,148901,2834,767.5,77,,103456,76234,51234,38567,25789,,,,5123,1456,278,6857,,,,
2024-01-27,Saturday,6,06 Saturday,Weekend,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,153456,2945,789.2,79,,107890,79567,53678,40234,26890,,,,5234,1456,278,6968,,,,
2024-01-19,Friday,5,05 Friday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,153456,2945,789.2,79,,107890,79567,53678,40234,26890,,,,5234,1456,278,6968,,,,
2024-01-11,Thursday,4,04 Thursday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,156789,3012,812.3,82,,109876,81234,54678,41234,27567,,,,5456,1567,289,7312,,,,
2024-01-16,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,156789,3012,812.3,82,,109876,81234,54678,41234,27567,,,,5456,1567,289,7312,,,,
2024-01-29,Monday,1,01 Monday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,156789,3012,812.3,82,,109876,81234,54678,41234,27567,,,,5456,1567,289,7312,,,,
2024-01-23,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,156789,3012,812.3,82,,109876,81234,54678,41234,27567,,,,5456,1567,289,7312,,,,
2024-01-30,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,161234,3089,823.7,83,,113456,83567,56234,42345,28234,,,,5523,1589,301,7413,,,,
2024-01-18,Thursday,4,04 Thursday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,161234,3089,823.7,83,,113456,83567,56234,42345,28234,,,,5523,1589,301,7413,,,,
2024-01-26,Friday,5,05 Friday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,167890,3234,845.6,85,,117890,87234,58901,44234,29567,,,,5678,1634,312,7624,,,,
2024-01-17,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,167890,3234,845.6,85,,117890,87234,58901,44234,29567,,,,5678,1634,312,7624,,,,
2024-01-24,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,172345,3345,867.9,87,,123456,91234,61567,46234,30789,,,,5890,1678,334,7902,,,,
2024-01-25,Thursday,4,04 Thursday,Weekday,TikTok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,178901,3456,889.5,89,,128901,95678,64567,48567,32345,,,,6123,1734,345,8202,,,,
2024-01-01,Monday,1,01 Monday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,189234,2890,345.6,23,,145678,112345,89234,56789,34567,,,,6789,1890,456,9135,,,,
2024-01-02,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,198345,3012,361.2,25,,152345,117234,93234,59234,36234,,,,7123,1967,478,9568,,,,
2024-01-14,Sunday,7,07 Sunday,Weekend,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,195678,2989,361.2,25,,152345,117234,93234,59234,36234,,,,7123,1967,478,9568,,,,
2024-01-13,Saturday,6,06 Saturday,Weekend,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,201234,3123,374.5,26,,157890,121234,96234,61234,37456,,,,7345,2034,489,9868,,,,
2024-01-21,Sunday,7,07 Sunday,Weekend,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,201234,3123,374.5,26,,157890,121234,96234,61234,37456,,,,7345,2034,489,9868,,,,
2024-01-04,Thursday,4,04 Thursday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,201234,3123,374.5,26,,157890,121234,96234,61234,37456,,,,7345,2034,489,9868,,,,
2024-01-06,Saturday,6,06 Saturday,Weekend,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,205678,3234,387.8,27,,162345,124567,98901,63234,38234,,,,7567,2089,501,10157,,,,
2024-01-15,Monday,1,01 Monday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,212345,3345,401.1,28,,167890,128234,101234,65234,39456,,,,7789,2145,512,10446,,,,
2024-01-07,Sunday,7,07 Sunday,Weekend,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,212345,3345,401.1,28,,167890,128234,101234,65234,39456,,,,7789,2145,512,10446,,,,
2024-01-20,Saturday,6,06 Saturday,Weekend,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,218901,3456,414.4,29,,173456,131567,103567,67234,40567,,,,8012,2201,523,10736,,,,
2024-01-09,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,218901,3456,414.4,29,,173456,131567,103567,67234,40567,,,,8012,2201,523,10736,,,,
2024-01-28,Sunday,7,07 Sunday,Weekend,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,223456,3567,427.7,30,,178901,135234,106789,69234,41789,,,,8234,2267,534,11035,,,,
2024-01-10,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,223456,3567,427.7,30,,178901,135234,106789,69234,41789,,,,8234,2267,534,11035,,,,
2024-01-22,Monday,1,01 Monday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,228901,3634,441.9,31,,182345,137890,108901,70567,42789,,,,8456,2301,545,11302,,,,
2024-01-12,Friday,5,05 Friday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,228901,3634,441.9,31,,182345,137890,108901,70567,42789,,,,8456,2301,545,11302,,,,
2024-01-27,Saturday,6,06 Saturday,Weekend,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,236789,3734,456.8,33,,187890,142345,112345,72345,43789,,,,8456,2267,545,11268,,,,
2024-01-19,Friday,5,05 Friday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,236789,3734,456.8,33,,187890,142345,112345,72345,43789,,,,8456,2267,545,11268,,,,
2024-01-14,Sunday,7,07 Sunday,Weekend,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,223456,3234,434.5,32,,189234,148234,93234,63456,43234,,,,8567,2234,534,11335,,,,
2024-01-03,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,223456,3234,434.5,32,,189234,148234,93234,63456,43234,,,,8567,2234,534,11335,,,,
2024-01-11,Thursday,4,04 Thursday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,234567,3789,456.8,33,,189234,143567,113456,73456,44567,,,,8789,2434,567,11790,,,,
2024-01-18,Thursday,4,04 Thursday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,248901,3934,478.5,35,,195234,148901,117890,76234,46234,,,,8734,2401,578,11713,,,,
2024-01-21,Sunday,7,07 Sunday,Weekend,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,234567,3456,445.7,34,,195234,153456,96234,65234,43567,,,,8756,2234,534,11524,,,,
2024-01-29,Monday,1,01 Monday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,245678,3890,467.8,34,,195678,148234,117234,75234,45789,,,,8567,2345,567,11479,,,,
2024-01-16,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,245678,3890,467.8,34,,195678,148234,117234,75234,45789,,,,8567,2345,567,11479,,,,
2024-01-23,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,245678,3890,467.8,34,,195678,148234,117234,75234,45789,,,,8567,2345,567,11479,,,,
2024-01-13,Saturday,6,06 Saturday,Weekend,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,234567,3456,456.7,34,,198234,156234,98234,67234,45234,,,,8923,2345,567,11835,,,,
2024-01-01,Monday,1,01 Monday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,234567,3456,456.7,34,,198234,156234,98234,67234,45234,,,,8923,2345,567,11835,,,,
2024-01-30,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,251234,3967,481.5,35,,198901,150567,119234,76890,46567,,,,8678,2378,556,11612,,,,
2024-01-05,Friday,5,05 Friday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,234234,3467,460.2,35,,199234,156789,98789,67789,45456,,,,8945,2367,578,11890,,,,
2024-01-26,Friday,5,05 Friday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,256789,4012,489.2,36,,201234,152345,120456,77890,47234,,,,8901,2456,589,11946,,,,
2024-01-17,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,256789,4012,489.2,36,,201234,152345,120456,77890,47234,,,,8901,2456,589,11946,,,,
2024-01-08,Monday,1,01 Monday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,245234,3578,474.3,37,,203456,158901,99567,68234,45789,,,,8978,2389,590,11957,,,,
2024-01-02,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,245678,3678,478.9,36,,207345,163456,102345,70234,47234,,,,9234,2456,589,12279,,,,
2024-01-15,Monday,1,01 Monday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,246789,3678,478.9,36,,207345,163456,102345,70234,47234,,,,9234,2456,589,12279,,,,
2024-01-20,Saturday,6,06 Saturday,Weekend,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,256234,3701,490.5,38,,209234,163567,102567,69567,46567,,,,9123,2423,601,12147,,,,
2024-01-10,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,256234,3701,490.5,38,,209234,163567,102567,69567,46567,,,,9123,2423,601,12147,,,,
2024-01-24,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,267890,4123,512.6,37,,212345,160234,126789,81234,49234,,,,9123,2567,612,12302,,,,
2024-01-04,Thursday,4,04 Thursday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,256789,3890,512.3,39,,217456,170234,107234,72456,48456,,,,9567,2567,612,12746,,,,
2024-01-22,Monday,1,01 Monday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,267890,3945,523.4,40,,221234,173456,109234,73567,49234,,,,9789,2634,623,13046,,,,
2024-01-06,Saturday,6,06 Saturday,Weekend,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,267890,3945,523.4,40,,221234,173456,109234,73567,49234,,,,9789,2634,623,13046,,,,
2024-01-28,Sunday,7,07 Sunday,Weekend,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,267890,3945,501.2,40,,221234,173456,109234,73567,49234,,,,9789,2634,623,13046,,,,
2024-01-12,Friday,5,05 Friday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,267890,3945,501.2,40,,221234,173456,109234,73567,49234,,,,9789,2634,623,13046,,,,
2024-01-25,Thursday,4,04 Thursday,Weekday,TikTok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,278901,4234,534.2,39,,223456,168901,133456,85678,51789,,,,9456,2634,623,12713,,,,
2024-01-07,Sunday,7,07 Sunday,Weekend,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,278901,4123,545.6,42,,229234,179234,112234,75678,50234,,,,10123,2712,645,13480,,,,
2024-01-19,Friday,5,05 Friday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,278901,4123,545.6,42,,229234,179234,112234,75678,50234,,,,10123,2712,645,13480,,,,
2024-01-27,Saturday,6,06 Saturday,Weekend,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,278901,4123,545.6,42,,229234,179234,112234,75678,50234,,,,10123,2712,645,13480,,,,
2024-01-29,Monday,1,01 Monday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,289012,4234,556.7,43,,234567,182345,114567,77234,51234,,,,10345,2789,656,13790,,,,
2024-01-09,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,289012,4234,556.7,43,,234567,182345,114567,77234,51234,,,,10345,2789,656,13790,,,,
2024-01-11,Thursday,4,04 Thursday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,278901,4123,523.6,42,,234567,182345,114567,77234,51234,,,,10345,2789,656,13790,,,,
2024-01-16,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,289012,4234,556.7,43,,234567,182345,114567,77234,51234,,,,10345,2789,656,13790,,,,
2024-01-23,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,289012,4234,556.7,43,,234567,182345,114567,77234,51234,,,,10345,2789,656,13790,,,,
2024-01-18,Thursday,4,04 Thursday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,290123,4189,567.8,44,,236789,184567,115678,78234,52345,,,,10456,2812,678,13946,,,,
2024-01-30,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,295678,4345,573.2,44,,241234,188234,117890,79234,52789,,,,10567,2856,667,14090,,,,
2024-01-26,Friday,5,05 Friday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,301234,4456,589.9,46,,245678,191234,119234,80234,53456,,,,10789,2901,689,14379,,,,
2024-01-17,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,301234,4456,589.9,46,,245678,191234,119234,80234,53456,,,,10789,2901,689,14379,,,,
2024-01-24,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,312345,4567,623.4,48,,256789,200234,125678,84567,56234,,,,11234,3012,723,14969,,,,
2024-01-25,Thursday,4,04 Thursday,Weekday,TikTok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,323456,4789,645.7,50,,267890,208901,131234,88234,58901,,,,11567,3134,734,15435,,,,
2024-01-03,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,345678,5678,890.1,89,,289234,234567,189234,134567,89234,,,,15678,4567,1234,21479,,,,
2024-01-05,Friday,5,05 Friday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,356789,5834,901.2,91,,293456,239234,191234,136234,90234,,,,15890,4634,1256,21780,,,,
2024-01-14,Sunday,7,07 Sunday,Weekend,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,356789,5834,901.2,91,,293456,239234,191234,136234,90234,,,,15890,4634,1256,21780,,,,
2024-01-04,Thursday,4,04 Thursday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,367890,6012,923.4,94,,301234,245678,196789,140234,93456,,,,16234,4789,1289,22312,,,,
2024-01-21,Sunday,7,07 Sunday,Weekend,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,367890,6012,923.4,94,,301234,245678,196789,140234,93456,,,,16234,4789,1289,22312,,,,
2024-01-13,Saturday,6,06 Saturday,Weekend,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,367890,6012,923.4,94,,301234,245678,196789,140234,93456,,,,16234,4789,1289,22312,,,,
2024-01-06,Saturday,6,06 Saturday,Weekend,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,378901,6123,945.6,96,,312345,251234,201234,143456,95234,,,,16567,4823,1312,22702,,,,
2024-01-15,Monday,1,01 Monday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,378901,6123,945.6,96,,312345,251234,201234,143456,95234,,,,16567,4823,1312,22702,,,,
2024-01-20,Saturday,6,06 Saturday,Weekend,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,389012,6234,967.8,98,,321234,258901,207890,147234,97456,,,,16901,4912,1345,23158,,,,
2024-01-08,Monday,1,01 Monday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,389012,6234,967.8,98,,321234,258901,207890,147234,97456,,,,16901,4912,1345,23158,,,,
2024-01-22,Monday,1,01 Monday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,398567,6534,998.7,98,,332345,267890,214567,151234,99567,,,,17756,5012,1389,24157,,,,
2024-01-28,Sunday,7,07 Sunday,Weekend,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,401234,6456,989.9,101,,332345,267890,214567,151234,99567,,,,17234,5012,1378,23624,,,,
2024-01-12,Friday,5,05 Friday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,398567,6534,998.7,98,,332345,267890,214567,151234,99567,,,,17756,5012,1389,24157,,,,
2024-01-09,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,401234,6456,989.9,101,,332345,267890,214567,151234,99567,,,,17234,5012,1378,23624,,,,
2024-01-11,Thursday,4,04 Thursday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,412345,6789,1023.4,103,,345678,278901,223456,159234,105678,,,,18234,5234,1456,24924,,,,
2024-01-27,Saturday,6,06 Saturday,Weekend,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,423456,6789,1034.5,104,,356789,287234,229234,162345,107890,,,,18756,5345,1456,25557,,,,
2024-01-23,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,423456,6890,1056.8,107,,356789,289234,231456,164567,109234,,,,18890,5456,1489,25835,,,,
