date,day_name,day_number,day_label,week_type,platform,campaign_id,campaign_name,group_id,group_name,impressions,clicks,spend,conversions,conversion_value,video_views,video_watch_25,video_watch_50,video_watch_75,video_watch_100,engagement_rate,reach,frequency,likes,shares,comments,engagement_count,google_ctr,avg_cpc,quality_score,search_impression_share
2024-01-29,Monday,1,01 Monday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,423456,6890,1056.8,107,,356789,289234,231456,164567,109234,,,,18890,5456,1489,25835,,,,
2024-01-16,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,423456,6890,1056.8,107,,356789,289234,231456,164567,109234,,,,18890,5456,1489,25835,,,,
2024-01-19,Friday,5,05 Friday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,423456,6789,1034.5,104,,356789,287234,229234,162345,107890,,,,18756,5345,1456,25557,,,,
2024-01-18,Thursday,4,04 Thursday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,434567,7012,1089.3,109,,367890,296234,237890,168234,111234,,,,19234,5534,1523,26291,,,,
2024-01-30,Tuesday,2,02 Tuesday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,434567,7012,1089.3,109,,367890,296234,237890,168234,111234,,,,19234,5534,1523,26291,,,,
2024-01-26,Friday,5,05 Friday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,445678,7234,1123.5,113,,378901,304567,243456,172345,114567,,,,19567,5678,1567,26812,,,,
2024-01-17,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,445678,7234,1123.5,113,,378901,304567,243456,172345,114567,,,,19567,5678,1567,26812,,,,
2024-01-24,Wednesday,3,03 Wednesday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,456789,7456,1167.8,118,,389012,312345,249234,177890,118234,,,,20234,5912,1623,27769,,,,
2024-01-25,Thursday,4,04 Thursday,Weekday,TikTok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,467890,7623,1189.4,120,,401234,323456,258901,184567,122345,,,,20789,6034,1678,28501,,,,
2024-01-21,Sunday,7,07 Sunday,Weekend,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,118234,423,116.2,11,550,,,,,,,,,,,,,0.0036,0.27,7,0.32
2024-01-08,Monday,1,01 Monday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125678,445,121.3,11,550,,,,,,,,,,,,,0.0035,0.27,7,0.34
2024-01-14,Sunday,7,07 Sunday,Weekend,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,115678,412,113.4,11,550,,,,,,,,,,,,,0.0036,0.28,7,0.32
2024-01-20,Saturday,6,06 Saturday,Weekend,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124567,445,122.3,12,600,,,,,,,,,,,,,0.0036,0.27,7,0.33
2024-01-28,Sunday,7,07 Sunday,Weekend,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127345,445,125.1,12,600,,,,,,,,,,,,,0.0035,0.28,7,0.33
2024-01-09,Tuesday,2,02 Tuesday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,129345,456,125.6,12,600,,,,,,,,,,,,,0.0035,0.28,7,0.35
2024-01-03,Wednesday,3,03 Wednesday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,123456,456,123.4,12,600,,,,,,,,,,,,,0.0037,0.27,7,0.35
2024-01-13,Saturday,6,06 Saturday,Weekend,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,119234,434,116.8,12,600,,,,,,,,,,,,,0.0036,0.27,7,0.33
2024-01-15,Monday,1,01 Monday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,128901,467,126.7,13,650,,,,,,,,,,,,,0.0036,0.27,7,0.34
2024-01-05,Friday,5,05 Friday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,128901,467,128.9,13,650,,,,,,,,,,,,,0.0036,0.28,7,0.34
2024-01-22,Monday,1,01 Monday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127890,456,125.6,13,650,,,,,,,,,,,,,0.0036,0.28,7,0.34
2024-01-06,Saturday,6,06 Saturday,Weekend,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131234,478,132.4,13,650,,,,,,,,,,,,,0.0036,0.28,7,0.35
2024-01-19,Friday,5,05 Friday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131567,478,129.4,13,650,,,,,,,,,,,,,0.0036,0.27,7,0.34
2024-01-29,Monday,1,01 Monday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131234,467,128.9,13,650,,,,,,,,,,,,,0.0036,0.28,7,0.34
2024-01-18,Thursday,4,04 Thursday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,135234,501,133.6,14,700,,,,,,,,,,,,,0.0037,0.27,7,0.35
2024-01-23,Tuesday,2,02 Tuesday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,133456,489,131.2,14,700,,,,,,,,,,,,,0.0037,0.27,7,0.35
2024-01-04,Thursday,4,04 Thursday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,134567,489,134.5,14,700,,,,,,,,,,,,,0.0036,0.28,7,0.36
2024-01-27,Saturday,6,06 Saturday,Weekend,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,134890,489,132.7,14,700,,,,,,,,,,,,,0.0036,0.27,7,0.35
2024-01-16,Tuesday,2,02 Tuesday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,132567,489,130.5,14,700,,,,,,,,,,,,,0.0037,0.27,7,0.35
2024-01-12,Friday,5,05 Friday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,133456,489,131.2,14,700,,,,,,,,,,,,,0.0037,0.27,7,0.35
2024-01-30,Tuesday,2,02 Tuesday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,133456,478,131.2,14,700,,,,,,,,,,,,,0.0036,0.27,7,0.35
2024-01-11,Thursday,4,04 Thursday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,136789,512,142.3,15,750,,,,,,,,,,,,,0.0037,0.28,7,0.36
2024-01-24,Wednesday,3,03 Wednesday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,139234,523,136.8,15,750,,,,,,,,,,,,,0.0038,0.26,7,0.36
2024-01-26,Friday,5,05 Friday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,138567,512,136.2,15,750,,,,,,,,,,,,,0.0037,0.27,7,0.36
2024-01-17,Wednesday,3,03 Wednesday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,138901,534,136.4,15,750,,,,,,,,,,,,,0.0038,0.26,7,0.36
2024-01-25,Thursday,4,04 Thursday,Weekday,Google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,142345,545,139.9,16,800,,,,,,,,,,,,,0.0038,0.26,7,0.37
2024-01-21,Sunday,7,07 Sunday,Weekend,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,38901,778,498.7,19,950,,,,,,,,,,,,,0.02,0.64,6,0.41
2024-01-14,Sunday,7,07 Sunday,Weekend,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39567,789,507.4,19,950,,,,,,,,,,,,,0.0199,0.64,6,0.42
2024-01-20,Saturday,6,06 Saturday,Weekend,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,40567,812,520.4,20,1000,,,,,,,,,,,,,0.02,0.64,6,0.42
2024-01-28,Sunday,7,07 Sunday,Weekend,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42890,834,549.3,21,1050,,,,,,,,,,,,,0.0195,0.66,7,0.43
2024-01-13,Saturday,6,06 Saturday,Weekend,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,41234,823,528.9,21,1050,,,,,,,,,,,,,0.02,0.64,6,0.43
2024-01-02,Tuesday,2,02 Tuesday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43234,823,534.2,21,1050,,,,,,,,,,,,,0.019,0.65,7,0.44
2024-01-07,Sunday,7,07 Sunday,Weekend,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44567,878,567.2,22,1100,,,,,,,,,,,,,0.0197,0.65,6,0.44
2024-01-22,Monday,1,01 Monday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42890,845,549.3,22,1100,,,,,,,,,,,,,0.0197,0.65,7,0.44
2024-01-15,Monday,1,01 Monday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43789,856,560.9,22,1100,,,,,,,,,,,,,0.0195,0.66,7,0.44
2024-01-29,Monday,1,01 Monday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44567,878,570.8,23,1150,,,,,,,,,,,,,0.0197,0.65,7,0.44
2024-01-10,Wednesday,3,03 Wednesday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45234,901,578.9,23,1150,,,,,,,,,,,,,0.0199,0.64,7,0.45
2024-01-19,Friday,5,05 Friday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44890,890,574.7,23,1150,,,,,,,,,,,,,0.0198,0.65,7,0.44
2024-01-01,Monday,1,01 Monday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45678,890,567.8,23,1150,,,,,,,,,,,,,0.0195,0.64,7,0.45
2024-01-05,Friday,5,05 Friday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46234,912,589.3,24,1200,,,,,,,,,,,,,0.0197,0.65,7,0.45
2024-01-12,Friday,5,05 Friday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46567,912,596.7,24,1200,,,,,,,,,,,,,0.0196,0.65,7,0.45
2024-01-23,Tuesday,2,02 Tuesday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45123,912,577.8,24,1200,,,,,,,,,,,,,0.0202,0.63,7,0.45
2024-01-27,Saturday,6,06 Saturday,Weekend,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45678,901,584.5,24,1200,,,,,,,,,,,,,0.0197,0.65,7,0.45
2024-01-18,Thursday,4,04 Thursday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46123,923,590.3,24,1200,,,,,,,,,,,,,0.02,0.64,7,0.45
2024-01-30,Tuesday,2,02 Tuesday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45890,912,587.7,24,1200,,,,,,,,,,,,,0.0199,0.64,7,0.45
2024-01-16,Tuesday,2,02 Tuesday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45678,901,584.5,24,1200,,,,,,,,,,,,,0.0197,0.65,7,0.45
2024-01-03,Wednesday,3,03 Wednesday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47890,967,623.5,25,1250,,,,,,,,,,,,,0.0202,0.64,6,0.43
2024-01-26,Friday,5,05 Friday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47234,945,605.6,25,1250,,,,,,,,,,,,,0.02,0.64,7,0.46
2024-01-17,Wednesday,3,03 Wednesday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47234,967,605.6,25,1250,,,,,,,,,,,,,0.0205,0.63,7,0.46
2024-01-08,Monday,1,01 Monday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,48234,989,634.7,26,1300,,,,,,,,,,,,,0.0205,0.64,7,0.46
2024-01-24,Wednesday,3,03 Wednesday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47890,978,613.5,26,1300,,,,,,,,,,,,,0.0204,0.63,7,0.46
2024-01-11,Thursday,4,04 Thursday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47890,934,612.5,26,1300,,,,,,,,,,,,,0.0195,0.66,7,0.46
2024-01-25,Thursday,4,04 Thursday,Weekday,Google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49567,1012,634.2,27,1350,,,,,,,,,,,,,0.0204,0.63,7,0.47
2024-01-21,Sunday,7,07 Sunday,Weekend,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21567,1089,207.8,41,2050,,,,,,,,,,,,,0.0505,0.19,9,0.88
2024-01-14,Sunday,7,07 Sunday,Weekend,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21234,1089,207.8,41,2050,,,,,,,,,,,,,0.0513,0.19,9,0.89
2024-01-20,Saturday,6,06 Saturday,Weekend,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22345,1123,214.5,42,2100,,,,,,,,,,,,,0.0503,0.19,9,0.89
2024-01-03,Wednesday,3,03 Wednesday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22345,1123,213.4,42,2100,,,,,,,,,,,,,0.0503,0.19,9,0.93
2024-01-08,Monday,1,01 Monday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22567,1134,216.8,43,2150,,,,,,,,,,,,,0.0503,0.19,9,0.91
2024-01-13,Saturday,6,06 Saturday,Weekend,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22456,1156,220.4,43,2150,,,,,,,,,,,,,0.0515,0.19,9,0.9
2024-01-28,Sunday,7,07 Sunday,Weekend,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23567,1189,226.8,44,2200,,,,,,,,,,,,,0.0505,0.19,9,0.9
2024-01-01,Monday,1,01 Monday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23456,1234,234.5,45,2250,,,,,,,,,,,,,0.0526,0.19,9,0.92
2024-01-15,Monday,1,01 Monday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23890,1234,235.6,46,2300,,,,,,,,,,,,,0.0517,0.19,9,0.91
2024-01-05,Friday,5,05 Friday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23890,1234,234.9,46,2300,,,,,,,,,,,,,0.0517,0.19,9,0.91
2024-01-29,Monday,1,01 Monday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24890,1278,244.2,47,2350,,,,,,,,,,,,,0.0513,0.19,9,0.91
2024-01-06,Saturday,6,06 Saturday,Weekend,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24234,1267,241.2,47,2350,,,,,,,,,,,,,0.0523,0.19,9,0.92
2024-01-22,Monday,1,01 Monday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24234,1267,241.2,47,2350,,,,,,,,,,,,,0.0523,0.19,9,0.91
2024-01-19,Friday,5,05 Friday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24567,1289,246.8,48,2400,,,,,,,,,,,,,0.0525,0.19,9,0.91
2024-01-02,Tuesday,2,02 Tuesday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24567,1289,245.6,48,2400,,,,,,,,,,,,,0.0525,0.19,9,0.91
2024-01-10,Wednesday,3,03 Wednesday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24678,1289,245.9,48,2400,,,,,,,,,,,,,0.0522,0.19,9,0.91
2024-01-27,Saturday,6,06 Saturday,Weekend,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25234,1312,250.3,49,2450,,,,,,,,,,,,,0.052,0.19,9,0.91
2024-01-09,Tuesday,2,02 Tuesday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25234,1312,250.3,49,2450,,,,,,,,,,,,,0.052,0.19,9,0.92
2024-01-12,Friday,5,05 Friday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25123,1312,250.4,49,2450,,,,,,,,,,,,,0.0522,0.19,9,0.91
2024-01-04,Thursday,4,04 Thursday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25678,1345,256.7,50,2500,,,,,,,,,,,,,0.0524,0.19,9,0.92
2024-01-30,Tuesday,2,02 Tuesday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25456,1334,254.6,50,2500,,,,,,,,,,,,,0.0524,0.19,9,0.92
2024-01-16,Tuesday,2,02 Tuesday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25456,1345,257.3,51,2550,,,,,,,,,,,,,0.0528,0.19,9,0.92
2024-01-23,Tuesday,2,02 Tuesday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25678,1356,259.4,51,2550,,,,,,,,,,,,,0.0528,0.19,9,0.92
2024-01-18,Thursday,4,04 Thursday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25789,1389,265.2,52,2600,,,,,,,,,,,,,0.0538,0.19,9,0.92
2024-01-11,Thursday,4,04 Thursday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26234,1378,263.4,52,2600,,,,,,,,,,,,,0.0525,0.19,9,0.92
2024-01-26,Friday,5,05 Friday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26789,1378,263.4,53,2650,,,,,,,,,,,,,0.0515,0.19,9,0.92
2024-01-17,Wednesday,3,03 Wednesday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26789,1456,278.9,54,2700,,,,,,,,,,,,,0.0544,0.19,9,0.93
2024-01-07,Sunday,7,07 Sunday,Weekend,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26789,1456,278.9,54,2700,,,,,,,,,,,,,0.0544,0.19,9,0.93
2024-01-24,Wednesday,3,03 Wednesday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27123,1434,274.3,55,2750,,,,,,,,,,,,,0.0529,0.19,9,0.93
2024-01-21,Sunday,7,07 Sunday,Weekend,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,62345,1989,365.4,57,2850,,,,,,,,,,,,,0.0319,0.18,8,0.63
2024-01-14,Sunday,7,07 Sunday,Weekend,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,61890,2012,369.3,58,2900,,,,,,,,,,,,,0.0325,0.18,8,0.64
2024-01-25,Thursday,4,04 Thursday,Weekday,Google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,28234,1512,287.6,58,2900,,,,,,,,,,,,,0.0535,0.19,9,0.94
2024-01-20,Saturday,6,06 Saturday,Weekend,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64890,2067,376.8,59,2950,,,,,,,,,,,,,0.0319,0.18,8,0.65
2024-01-13,Saturday,6,06 Saturday,Weekend,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,63456,2089,382.6,60,3000,,,,,,,,,,,,,0.0329,0.18,8,0.65
2024-01-28,Sunday,7,07 Sunday,Weekend,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66234,2167,395.8,61,3050,,,,,,,,,,,,,0.0327,0.18,8,0.66
2024-01-22,Monday,1,01 Monday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66789,2223,407.9,64,3200,,,,,,,,,,,,,0.0333,0.18,8,0.66
2024-01-10,Wednesday,3,03 Wednesday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68901,2267,414.2,64,3200,,,,,,,,,,,,,0.0329,0.18,8,0.67
2024-01-04,Thursday,4,04 Thursday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69456,2234,412.3,65,3250,,,,,,,,,,,,,0.0322,0.18,8,0.66
2024-01-15,Monday,1,01 Monday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67234,2234,411.7,65,3250,,,,,,,,,,,,,0.0332,0.18,8,0.66
2024-01-29,Monday,1,01 Monday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68456,2289,419.5,66,3300,,,,,,,,,,,,,0.0334,0.18,8,0.67
2024-01-12,Friday,5,05 Friday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69890,2334,428.9,66,3300,,,,,,,,,,,,,0.0334,0.18,8,0.67
2024-01-07,Sunday,7,07 Sunday,Weekend,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70234,2289,419.5,66,3300,,,,,,,,,,,,,0.0326,0.18,8,0.66
2024-01-19,Friday,5,05 Friday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69234,2301,423.5,67,3350,,,,,,,,,,,,,0.0332,0.18,8,0.67
2024-01-01,Monday,1,01 Monday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67890,2345,423.6,67,3350,,,,,,,,,,,,,0.0345,0.18,8,0.67
2024-01-30,Tuesday,2,02 Tuesday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70234,2367,432.1,68,3400,,,,,,,,,,,,,0.0337,0.18,8,0.67
2024-01-27,Saturday,6,06 Saturday,Weekend,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70123,2356,431.2,68,3400,,,,,,,,,,,,,0.0336,0.18,8,0.68
2024-01-16,Tuesday,2,02 Tuesday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70123,2378,435.8,69,3450,,,,,,,,,,,,,0.0339,0.18,8,0.67
2024-01-23,Tuesday,2,02 Tuesday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70234,2389,432.6,69,3450,,,,,,,,,,,,,0.034,0.18,8,0.67
2024-01-06,Saturday,6,06 Saturday,Weekend,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72345,2378,432.9,69,3450,,,,,,,,,,,,,0.0329,0.18,8,0.67
2024-01-18,Thursday,4,04 Thursday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71567,2412,442.3,70,3500,,,,,,,,,,,,,0.0337,0.18,8,0.68
2024-01-09,Tuesday,2,02 Tuesday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,73456,2423,441.8,70,3500,,,,,,,,,,,,,0.033,0.18,8,0.68
2024-01-26,Friday,5,05 Friday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72890,2434,450.2,71,3550,,,,,,,,,,,,,0.0334,0.18,8,0.69
2024-01-11,Thursday,4,04 Thursday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71234,2456,445.8,71,3550,,,,,,,,,,,,,0.0345,0.18,8,0.68
2024-01-02,Tuesday,2,02 Tuesday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71234,2456,445.8,71,3550,,,,,,,,,,,,,0.0345,0.18,8,0.68
2024-01-17,Wednesday,3,03 Wednesday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72456,2489,450.7,72,3600,,,,,,,,,,,,,0.0344,0.18,8,0.68
2024-01-24,Wednesday,3,03 Wednesday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,73456,2501,456.7,73,3650,,,,,,,,,,,,,0.034,0.18,8,0.69
2024-01-25,Thursday,4,04 Thursday,Weekday,Google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75234,2567,467.8,75,3750,,,,,,,,,,,,,0.0341,0.18,8,0.7
